,full_text,created_at,retweet_count,favorite_count,retweeted,Month,Weekday,Hour,Sentiment
402,"False stories are being reported that a few Republican Senators are saying that President Trump may have done a quid pro quo, but it doesn’t matter, there is nothing wrong with that, it is not an impeachable event. Perhaps so, but read the transcript, there is no quid pro quo!",Mon Nov 04 00:59:45 +0000 2019,21969,97037,FALSE,11,0,0,Negative
403,"....should give their own transcripts of the interviews to contrast with Schiff’s manipulated propaganda. House Republicans must have nothing to do with Shifty’s rendition of those interviews. He is a proven liar, leaker &amp; freak who is really the one who should be impeached!",Mon Nov 04 00:48:55 +0000 2019,14126,55830,FALSE,11,0,0,Negative
404,"If Shifty Adam Schiff, who is a corrupt politician who fraudulently made up what I said on the “call,” is allowed to release transcripts of the Never Trumpers &amp; others that are &amp; were interviewed, he will change the words that were said to suit the Dems purposes. Republicans...",Mon Nov 04 00:48:51 +0000 2019,19154,75742,FALSE,11,0,0,Negative
405,https://t.co/3O0ABd3HGt,Sun Nov 03 22:24:47 +0000 2019,13897,40141,FALSE,11,6,22,Neutral
406,"Virginia has the best Unemployment and Economic numbers in the history of the State. If the Democrats get in, those numbers will go rapidly in the other direction. On Tuesday, Vote Republican!",Sun Nov 03 20:23:15 +0000 2019,19766,76861,FALSE,11,6,20,Positive
407,"I hope everyone in the Great State of Virginia will get out and VOTE on Tuesday in all of the local and state elections to send a signal to D.C. that you want lower taxes, a strong Military, Border &amp; 2nd Amendment, great healthcare, and must take care of our Vets. VOTE REPUBLICAN",Sun Nov 03 20:18:09 +0000 2019,23887,89547,FALSE,11,6,20,Positive
408,"The Fake News Media is working hard so that information about the Whistleblower’s identity, which may be very bad for them and their Democrat partners, never reaches the Public.",Sun Nov 03 20:05:10 +0000 2019,20379,80235,FALSE,11,6,20,Negative
409,"The Democrats are Fixers, and they are working overtime to FIX the Impeachment “Process” in order to hurt the Republican Party and me. Nancy Pelosi should instead Fix her broken District and Corrupt Adam should clean up &amp; manage the California forests which are always burning!",Sun Nov 03 18:23:41 +0000 2019,21333,78192,FALSE,11,6,18,Negative
410,Fake News! https://t.co/pL9gMFvZEn,Sun Nov 03 16:45:08 +0000 2019,11775,50862,FALSE,11,6,16,Negative
411,The Angry Majority!,Sun Nov 03 16:41:58 +0000 2019,17535,95005,FALSE,11,6,16,Negative
412,"Many people listened to my phone call with the Ukrainian President while it was being made. I never heard any complaints. The reason is that it was totally appropriate, I say perfect. Republicans have never been more unified, and my Republican Approval Rating is now 95%!",Sun Nov 03 16:40:52 +0000 2019,20364,92803,FALSE,11,6,16,Positive
413,....and FEDERAL CONTRACTOR SPIES stories. The finest law enforcement on the planet could not have shown a ROADMAP like that which was produced by you. @OANN should be VERY proud of this great work. I wish more people were seeking the facts and the truth. Keep it up!,Sun Nov 03 16:25:59 +0000 2019,11369,40768,FALSE,11,6,16,Positive
414,"Thank you to @OANN for the absolutely incredible Special Report narrated by @PearsonSharp. Seldom do the American people get to see journalistic work of this quality. Now it would be great if the legitimate sections of law enforcement would study your SMEARS, SPIES AND LIES....",Sun Nov 03 16:25:56 +0000 2019,15082,52293,FALSE,11,6,16,Positive
415,“Morrison testifies he saw nothing wrong with the Trump call.” @OANN,Sun Nov 03 16:13:59 +0000 2019,12550,50559,FALSE,11,6,16,Neutral
416,"....Matt has been a GREAT Governor. Kentucky (I Love You!), please be sure to vote for Matt Bevin on TUESDAY. Matt will never let you down, and we have to send a strong signal to Nancy Pelosi and the Radical Left Democrats. See you on Monday night, VOTE TUESDAY!!!",Sun Nov 03 15:01:01 +0000 2019,10473,43086,FALSE,11,6,15,Positive
417,Walking into Madison Square Garden last night with @danawhite for the big @UFC Championship fight was a little bit like walking into a Trump Rally. Plenty of MAGA &amp; KAG present. Great energy. Fantastic job Dana! Heading to D.C. and then to Kentucky for a big @MattBevin Rally...,Sun Nov 03 15:01:00 +0000 2019,14765,68542,FALSE,11,6,15,Positive
418,Great fight Champ! https://t.co/URRR7vnSCj,Sun Nov 03 14:37:51 +0000 2019,20688,104949,FALSE,11,6,14,Positive
419,RT @TimOBrien: UFC president Dana White has praised Trump for backing the UFC early on—including agreeing to host fights at his venues and…,Sun Nov 03 14:34:40 +0000 2019,8074,0,FALSE,11,6,14,Positive
420,"The Whistleblower got it sooo wrong that HE must come forward. The Fake News Media knows who he is but, being an arm of the Democrat Party, don’t want to reveal him because there would be hell to pay. 
 Reveal the Whistleblower and end the Impeachment Hoax!",Sun Nov 03 14:33:45 +0000 2019,27455,110054,FALSE,11,6,14,Negative
421,"....putting these massive, and many, fires out. Great firefighters! Also, open up the ridiculously closed water lanes coming down from the North. Don’t pour it out into the Pacific Ocean. Should be done immediately. California desperately needs water, and you can have it now!",Sun Nov 03 14:12:00 +0000 2019,14394,56360,FALSE,11,6,14,Negative
422,"..Every year, as the fire’s rage &amp; California burns, it is the same thing-and then he comes to the Federal Government for $$$ help. No more. Get your act together Governor. You don’t see close to the level of burn in other states...But our teams are working well together in.....",Sun Nov 03 14:11:58 +0000 2019,13831,54439,FALSE,11,6,14,Negative
423,"The Governor of California, @GavinNewsom, has done a terrible job of forest management. I told him from the first day we met that he must “clean” his forest floors regardless of what his bosses, the environmentalists, DEMAND of him. Must also do burns and cut fire stoppers.....",Sun Nov 03 14:11:58 +0000 2019,22714,83661,FALSE,11,6,14,Negative
424,https://t.co/zJ9nW8i3ao,Sun Nov 03 05:03:33 +0000 2019,18983,63506,FALSE,11,6,5,Neutral
425,RT @TaraLaRosa: #NEW: Pres. Trump arrives at Madison Square Garden to a positive reaction from the crowd ahead of #UFC244 . https://t.co/OI…,Sun Nov 03 03:51:21 +0000 2019,26841,0,FALSE,11,6,3,Positive
426,"RT @EricTrump: At #UFC244 - chanting “Donald Trump, Donald Trump... USA USA” https://t.co/hiqKCw3cS9",Sun Nov 03 03:38:48 +0000 2019,13750,0,FALSE,11,6,3,Positive
427,"RT @DonaldJTrumpJr: Despite the bullshit from blue checkmark Twitter, when we walked into the arena it was overwhelmingly positive. @danawh…",Sun Nov 03 03:37:40 +0000 2019,17182,0,FALSE,11,6,3,Negative
428,"RT @realDonaldTrump: A great new book by Howie Carr, “What Really Happened, How Donald J. Trump Saved America From Hillary Clinton,” is on…",Sat Nov 02 22:28:27 +0000 2019,22215,0,FALSE,11,5,22,Positive
429,"RT @realDonaldTrump: Tate Reeves will be a great Governor of Mississippi, and what an electric Rally last night. Vote for Tate on Tuesday!…",Sat Nov 02 22:28:23 +0000 2019,13450,0,FALSE,11,5,22,Positive
430,"RT @realDonaldTrump: Big Rally in Kentucky on Monday night for a man who has worked really hard &amp; done a GREAT job, Governor @MattBevin. Ke…",Sat Nov 02 22:27:52 +0000 2019,15423,0,FALSE,11,5,22,Positive
431,RT @realDonaldTrump: Louisiana has a chance to have a really great Governor in @EddieRispone. Auto insurance costs and taxes will be coming…,Sat Nov 02 22:27:50 +0000 2019,15856,0,FALSE,11,5,22,Positive
432,RT @realDonaldTrump: The Whistleblower has disappeared. Where is the Whistleblower?,Sat Nov 02 22:27:33 +0000 2019,32063,0,FALSE,11,5,22,Neutral
433,"RT @VP: Under President @realDonaldTrump, we’ve cut taxes, rolled back red tape, unleashed American energy and forged free, fair and recipr…",Sat Nov 02 22:26:52 +0000 2019,10608,0,FALSE,11,5,22,Positive
434,RT @realDonaldTrump: Schiff will change the transcripts just like he fraudulently made up the phone call. He is a corrupt politician! https…,Sat Nov 02 22:26:29 +0000 2019,19322,0,FALSE,11,5,22,Neutral
435,Didn’t he pick the Whistleblower? https://t.co/yalRJr8DgA,Sat Nov 02 22:26:03 +0000 2019,17502,63969,FALSE,11,5,22,Neutral
436,RT @WhiteHouse: When you look at what Democrats in Congress have accomplished compared to President @realDonaldTrump in just the past 2 wee…,Sat Nov 02 21:11:53 +0000 2019,10086,0,FALSE,11,5,21,Positive
437,RT @WhiteHouse: There is serious work to get done on behalf of this country—and Congressional Democrats are blatantly ignoring it. https://…,Sat Nov 02 21:11:34 +0000 2019,8330,0,FALSE,11,5,21,Neutral
438,"RT @WhiteHouse: While Democrats go on with their impeachment sham, President @realDonaldTrump will continue working for the American people…",Sat Nov 02 21:11:26 +0000 2019,9329,0,FALSE,11,5,21,Negative
439,"RT @MarshaBlackburn: .@HouseDemocrats have been holding a closed-door investigation in @RepAdamSchiff’s basement.
 
After facing intense fl…",Sat Nov 02 21:11:14 +0000 2019,7422,0,FALSE,11,5,21,Negative
440,"RT @WhiteHouse: The left's impeachment sham sure hasn't slowed President @realDonaldTrump down this week. 

See more: https://t.co/A68ueVC8…",Sat Nov 02 21:10:59 +0000 2019,6796,0,FALSE,11,5,21,Negative
441,A giant Scam! https://t.co/E2gcPaddD1,Sat Nov 02 21:10:22 +0000 2019,16357,52525,FALSE,11,5,21,Negative
442,RT @1k_kilgore: Someone feeling a bit left out? https://t.co/VDsy93Blft,Sat Nov 02 21:08:12 +0000 2019,13995,0,FALSE,11,5,21,Neutral
443,"RT @TrumpWarRoom: President Trump on the mission that killed ISIS leader Abu Bakr al-Baghdadi:

""American special operators executed a mast…",Sat Nov 02 21:07:37 +0000 2019,9110,0,FALSE,11,5,21,Neutral
444,"RT @RyanAFournier: You can call Trump a bully, racist, xenophobe, liar, islamophobe, fascist, or even a Cheeto. 

None of it's true.

THE T…",Sat Nov 02 21:07:07 +0000 2019,26104,0,FALSE,11,5,21,Negative
445,RT @RealDrGina: Nancy &amp; Adam: We will worry about your ridiculous fake impeachment bs when ONE of your full-time candidates can fill a stad…,Sat Nov 02 21:06:23 +0000 2019,12636,0,FALSE,11,5,21,Negative
446,RT @ksorbs: Keep on rolling. https://t.co/5vOLzTaoRm,Sat Nov 02 21:04:20 +0000 2019,8354,0,FALSE,11,5,21,Neutral
447,RT @danielledsouzag: The Democrats are pushing the Impeachment hoax because they know the President is going to get re-elected in 2020. So…,Sat Nov 02 21:03:43 +0000 2019,9398,0,FALSE,11,5,21,Negative
448,"RT @SteveScalise: Same story, different day for Dems. 

They’ve wanted to impeach @realDonaldTrump from Day 1.

First they tried to use the…",Sat Nov 02 21:02:23 +0000 2019,9051,0,FALSE,11,5,21,Negative
449,Schiff will change the transcripts just like he fraudulently made up the phone call. He is a corrupt politician! https://t.co/b12GFXv6tE,Sat Nov 02 21:01:44 +0000 2019,19322,61879,FALSE,11,5,21,Neutral
450,The Whistleblower has disappeared. Where is the Whistleblower?,Sat Nov 02 20:57:58 +0000 2019,32063,150357,FALSE,11,5,20,Neutral
451,"Big Rally in Kentucky on Monday night for a man who has worked really hard &amp; done a GREAT job, Governor @MattBevin. Kentucky is having the best economic year ever under Matt’s leadership. He is a fantastic guy who loves our Military, our Vets and our 2nd Amendment. Vote Tuesday!",Sat Nov 02 20:55:19 +0000 2019,15423,58307,FALSE,11,5,20,Positive
452,"Louisiana has a chance to have a really great Governor in @EddieRispone. Auto insurance costs and taxes will be coming way down with Eddie, and your 2nd Amendment will be protected. Current Democrat governor has done a really poor job! VOTE EARLY FOR EDDIE!",Sat Nov 02 18:18:44 +0000 2019,15856,60235,FALSE,11,5,18,Neutral
453,"Tate Reeves will be a great Governor of Mississippi, and what an electric Rally last night. Vote for Tate on Tuesday! https://t.co/5AZHe5DT9A",Sat Nov 02 18:12:22 +0000 2019,13450,51478,FALSE,11,5,18,Positive
454,"A great new book by Howie Carr, “What Really Happened, How Donald J. Trump Saved America From Hillary Clinton,” is on sale now. Howie is a talented New England force who was there at the very beginning!",Sat Nov 02 16:26:02 +0000 2019,22215,96749,FALSE,11,5,16,Positive
455,RT @mike_pence: If you want to send a message to the Do Nothing Democrats that Kentucky and America support President @realDonaldTrump—VOTE…,Sat Nov 02 02:48:33 +0000 2019,9228,0,FALSE,11,5,2,Positive
456,"RT @TeamTrump: ""While we're Creating Jobs and Killing Terrorists, the Democrat Party has gone completely insane."" - President @realDonaldTr…",Sat Nov 02 02:48:02 +0000 2019,23237,0,FALSE,11,5,2,Negative
457,"RT @RepMarkMeadows: One reason why the 'quid pro quo' narrative is a fairy tale:

Not only were Ukraine officials unaware aid was even bein…",Sat Nov 02 02:28:23 +0000 2019,14322,0,FALSE,11,5,2,Neutral
458,"RT @RepMarkMeadows: Speaker Pelosi said earlier this Congress that any impeachment effort would need to be done on a bipartisan basis.

We…",Sat Nov 02 02:27:54 +0000 2019,12660,0,FALSE,11,5,2,Neutral
459,"RT @LouDobbs: Debunking Radical Dems. @RepMarkMeadows on former WH official, Tim Morrison’s testimony vindicating @POTUS. #MAGA #AmericaFir…",Sat Nov 02 02:27:27 +0000 2019,7461,0,FALSE,11,5,2,Negative
460,RT @GOPLeader: Strong show of unity among Republicans today. 💯% voted AGAINST impeachment sham. 💪🏼 https://t.co/vNJDq9ZfOi,Sat Nov 02 02:27:09 +0000 2019,12744,0,FALSE,11,5,2,Positive
461,RT @realDonaldTrump: The Greatest Witch Hunt In American History!,Sat Nov 02 02:20:00 +0000 2019,37770,0,FALSE,11,5,2,Positive
462,RT @IvankaTrump: This week @POTUS’s Interagency Task Force to combat #humantrafficking met and announced investments totaling $75M in the P…,Sat Nov 02 02:17:21 +0000 2019,14876,0,FALSE,11,5,2,Neutral
463,The Whistleblower must come forward to explain why his account of the phone call with the Ukrainian President was so inaccurate (fraudulent?). Why did the Whistleblower deal with corrupt politician Shifty Adam Schiff and/or his committee?,Fri Nov 01 23:16:07 +0000 2019,27350,108944,FALSE,11,4,23,Negative
464,You can’t Impeach someone who hasn’t done anything wrong!,Fri Nov 01 22:48:59 +0000 2019,52484,289783,FALSE,11,4,22,Negative
465,"Oh no, Beto just dropped out of race for President despite him saying he was “born for this.” I don’t think so!",Fri Nov 01 21:51:45 +0000 2019,34142,193180,FALSE,11,4,21,Neutral
466,Republicans have never been more unified than they are right now! The Dems are a mess under the corrupt leadership of Nervous Nancy Pelosi and Shifty Adam Schiff!,Fri Nov 01 21:40:15 +0000 2019,23544,107946,FALSE,11,4,21,Negative
467,.....with a President and Federal Government that wants our wonerful City and State to flourish and thrive. I Love New York!,Fri Nov 01 21:11:29 +0000 2019,10396,47211,FALSE,11,4,21,Positive
468,"....our great police are being disrespected, even with water dumped on them, because a Mayor and Governor just don’t “have their backs.” New York’s Finest must be cherished, respected and loved. Too many prople are leaving our special New York. Great leaders would work....",Fri Nov 01 21:11:29 +0000 2019,11381,50170,FALSE,11,4,21,Positive
469,"....in New York, and another reason they are leaving. Taxes and energy costs are way too high, Upstate is being allowed to die as other nearby states frack &amp; drill for Gold (oil) while reducing taxes &amp; creating jobs by the thousands. NYC is getting dirty &amp; unsafe again, as....",Fri Nov 01 21:11:28 +0000 2019,6659,25520,FALSE,11,4,21,Negative
